ID,name,gwp,declared_unit,category
ec3s7fy0,424 3/4” Meta,56.91 kgCO2e,1 metric ton,Asphalt
ec3baa4u,424 3/4” Meta Permanent,59.97 kgCO2e,1 metric ton,Asphalt
ec3xw7jh,630231,82.36 kgCO2e,1 metric ton,Asphalt
ec371k96,630527,67.68 kgCO2e,1 metric ton,Asphalt
ec3a3x7c,630527R20,59.67 kgCO2e,1 metric ton,Asphalt
ec3sxdhm,630627,68.33 kgCO2e,1 metric ton,Asphalt
ec3gahft,630627R20,60.97 kgCO2e,1 metric ton,Asphalt
ec389ndy,630633,63.85 kgCO2e,1 metric ton,Asphalt
ec3bey1u,630633Oaks,66.46 kgCO2e,1 metric ton,Asphalt
ec38hz9u,630633R20,56.42 kgCO2e,1 metric ton,Asphalt
ec32yzj6,630633R20Oaks,59.24 kgCO2e,1 metric ton,Asphalt
ec3h9662,630731,84.04 kgCO2e,1 metric ton,Asphalt
ec3kchu4,630733,65.24 kgCO2e,1 metric ton,Asphalt
ec36gj1m,630733R20,58.41 kgCO2e,1 metric ton,Asphalt
ec3cpfz3,9.5mm 65gyr FMT PG64-28ETCop 115.20 Zyco,67.7 kgCO2e,1 metric ton,Asphalt
ec3qqx83,9.5mm 65gyr FMT PG64-28ETCop 115.20 Zyco,67.74 kgCO2e,1 metric ton,Asphalt
ec3zgx5c,9.5mm 65gyr FMT PG64-28ETMA 115.20 Zyco,69.72 kgCO2e,1 metric ton,Asphalt
ec3r3pcf,9.5mm 65gyr FMT PG64-28ETMA 115.20 Zyco,69.77 kgCO2e,1 metric ton,Asphalt
ec3ugmee,9.5mm 65gyr FMT PG64-28NH 115.20,62.48 kgCO2e,1 metric ton,Asphalt
ec3ss8p4,9.5mm 65gyr FMT PG64-28NH 115.20 Zyco,62.45 kgCO2e,1 metric ton,Asphalt
ec3k5hr4,9.5mm 65gyr FMT PG64-28NH 115.20 Zyco,62.48 kgCO2e,1 metric ton,Asphalt
ec330xfq,9.5mm 65gyr FMT PG64-28SP 115.20,61.71 kgCO2e,1 metric ton,Asphalt
ec376q81,9.5mm 65gyr FT PG64-28ETCop 115.20 Zyco,64.34 kgCO2e,1 metric ton,Asphalt
ec3t9sq5,9.5mm 65gyr FT PG64-28ETCop 115.20 Zyco,64.3 kgCO2e,1 metric ton,Asphalt
ec3y4dy5,9.5mm 65gyr FT PG64-28ETMA 115.20 Zyco,66.19 kgCO2e,1 metric ton,Asphalt
ec37s82p,9.5mm 65gyr FT PG64-28ETMA 115.20 Zyco,66.23 kgCO2e,1 metric ton,Asphalt
ec33q14e,9.5mm 65gyr FT PG64-28NH 115.20,59.48 kgCO2e,1 metric ton,Asphalt
ec33ajwg,9.5mm 65gyr FT PG64-28NH 115.20 Zyco,59.48 kgCO2e,1 metric ton,Asphalt
ec376zab,9.5mm 65gyr FT PG64-28NH 115.20 Zyco,59.45 kgCO2e,1 metric ton,Asphalt
ec36fr0f,9.5mm 65gyr FT PG64-28SP 115.20,58.76 kgCO2e,1 metric ton,Asphalt
ec377364,9.5mm 65gyr FTS PG64-28NH 115.20,64.74 kgCO2e,1 metric ton,Asphalt
ec3hazu3,9.5mm 65gyr FTS PG64-28SP 115.20,63.88 kgCO2e,1 metric ton,Asphalt
ec3j9gzk,9.5mm 65gyr PG64-22 115.20,57.12 kgCO2e,1 metric ton,Asphalt
ec35dm8j,9.5mm 65gyr PG64-22NH 115.20,57.14 kgCO2e,1 metric ton,Asphalt
