Name,ID,Zip,County,Address,Latitude,Longitude
1588399,ec3w3n3g,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1588400,ec3cfc06,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1603152,ec3u99hp,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1594205,ec38yukt,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1597488,ec3168z1,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1332285,ec3z0u8a,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1619885,ec3ctmn8,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1571046,ec3xbp0c,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1530902,ec39w9ux,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1554955,ec3w6ps6,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623247,ec3efkk5,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623249,ec3ybrhw,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623250,ec3u39xm,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623251,ec3jay3h,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623253,ec359taq,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623254,ec3ythm7,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623255,ec3snr5t,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623256,ec3f7xe5,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623257,ec3eue44,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623258,ec3k6dtb,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623260,ec3w3bjn,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623261,ec35a8d6,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623259,ec3guz37,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623532,ec3h6dba,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623837,ec3h1f62,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623826,ec3s3jsx,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623838,ec3k3tq0,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1504068,ec35e26s,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1530903,ec30fyrx,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1332808,ec3kzqcr,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1548275,ec3ut2me,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1547309,ec3dggde,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1552285,ec37qxne,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1556315,ec387ze8,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1571501,ec32qg97,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1581372,ec3x1y1p,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1623248,ec3rp6uf,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623252,ec3t74fn,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1588099,ec3nrxzs,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
1377889,ec3zwj7z,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
13004,ec328nk1,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
1623718,ec3yheh3,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1621033,ec3g8umx,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1621034,ec3sgq6r,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1508219,ec3edxt3,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1513082,ec3wcyjx,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1539813,ec3ntzte,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1578485,ec33na1u,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1586478,ec3d0z3k,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1589702,ec36qfg1,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1590336,ec3etk3m,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1606021,ec3a4deh,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1608271,ec3wwaqy,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1618198,ec3muf88,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1522021,ec3a770c,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1580507,ec35sr0s,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1587698,ec3tsqzf,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1514759,ec3d8k8c,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1598782,ec3kqczy,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1600919,ec3x44dk,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1601195,ec3292u3,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1588023,ec337wd4,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1590714,ec31u7su,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1591281,ec3cdgwx,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1594805,ec30d20s,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1595414,ec36dhyz,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1597408,ec3xu8ku,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1612467,ec3by931,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1551474,ec35d24b,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1616536,ec34e26x,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1549323,ec3y00be,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1554955,ec31jtg1,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1028129,ec3xukzj,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1617609,ec3wjy2d,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1547309,ec3wemg9,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Beams,ec3pf5k1,85009,Maricopa County,"43rd Av & Washington St, Phoenix, AZ 85009, USA",33.4480108,-112.1516558
1580876,ec3x06eg,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1332693,ec3uz2x9,86322,Yavapai County,"3600 Old Hwy 279, Camp Verde, AZ 86322, USA",34.6173824,-111.9120065
1332843,ec391hm7,86322,Yavapai County,"3600 Old Hwy 279, Camp Verde, AZ 86322, USA",34.6173824,-111.9120065
1385267,ec3gt83f,86322,Yavapai County,"3600 Old Hwy 279, Camp Verde, AZ 86322, USA",34.6173824,-111.9120065
1548275,ec3ps6e2,86322,Yavapai County,"3600 Old Hwy 279, Camp Verde, AZ 86322, USA",34.6173824,-111.9120065
1519369,ec3upy4p,86322,Yavapai County,"3600 Old Hwy 279, Camp Verde, AZ 86322, USA",34.6173824,-111.9120065
1594823,ec31f14n,86322,Yavapai County,"3600 Old Hwy 279, Camp Verde, AZ 86322, USA",34.6173824,-111.9120065
1569424,ec3yakpf,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
Columns,ec37j39c,85009,Maricopa County,"43rd Av & Washington St, Phoenix, AZ 85009, USA",33.4480108,-112.1516558
1332532,ec3k6e31,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1332693,ec3cfef4,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1332839,ec3m3wqn,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1332843,ec3pf9cq,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1396315,ec308gw7,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1408093,ec3m0bph,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1519369,ec340grb,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
1594823,ec3gj8g6,86004,Coconino County,"5200 E Railhead Ave, Flagstaff, AZ 86004, USA",35.226045,-111.5723205
Normal Weight CMU,ec3ks2jp,85705,Pima County,"2200 W Gardner Ln, Tucson, AZ 85705, USA",32.2817964,-111.0161439
1332532,ec3546en,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1332693,ec36kamf,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1332839,ec3kwzj6,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1332843,ec3ez53k,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1385267,ec3qf20c,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1396315,ec33fhbk,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1519369,ec35mz1c,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1548275,ec3b39c6,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
1028081,ec34mbz5,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1152536,ec32g8x6,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
MW CMU,ec324mw0,85019,Maricopa County,"4150 W Turney Ave, Phoenix, AZ 85019, USA",33.5046225,-112.1474675
1581930,ec33czq5,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1588085,ec36m89s,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1590609,ec3wx883,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
Double Tees,ec3a7rbb,85009,Maricopa County,"43rd Av & Washington St, Phoenix, AZ 85009, USA",33.4480108,-112.1516558
S21-2-1LVW,ec3wpunh,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
1159421,ec30hcea,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1159511,ec3y6jrw,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1395267,ec33d83h,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1624671,ec37chjw,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1624974,ec3rj090,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
Insulated Wall,ec3318ph,85009,Maricopa County,"43rd Av & Washington St, Phoenix, AZ 85009, USA",33.4480108,-112.1516558
Spandrel,ec3szzst,85009,Maricopa County,"43rd Av & Washington St, Phoenix, AZ 85009, USA",33.4480108,-112.1516558
Wall,ec3nwc89,85009,Maricopa County,"43rd Av & Washington St, Phoenix, AZ 85009, USA",33.4480108,-112.1516558
S22-2-9LVW,ec3u8p04,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-11R,ec3nczxb,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-11W,ec37bbb1,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-16W,ec3yb4dk,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-10LVW,ec31ejf3,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-2LVW,ec353j18,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-4W,ec3ux2bc,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-2W,ec3yxnzr,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-1W,ec3upczz,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-10HVW,ec37sw3e,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-9HVW,ec3kj1ak,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-11,ec3yum7t,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-16W,ec34jyu9,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
1441433,ec3arrzk,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
1343013,ec3pz5gp,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
C30T57F1,ec3kyupt,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
S21-2-16W,ec3bsd34,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-11,ec3zjaru,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
1568094,ec3hjmer,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1440638,ec37s7y7,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1332739,ec356j2e,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1530903,ec33bxn0,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1608568,ec3dysbk,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
1332739,ec3z2sa9,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1393911,ec3ffefa,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1332739,ec3y4c5e,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1555657,ec311wtq,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1608568,ec3rs6n3,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
F114051,ec38cmxm,85338,Maricopa County,"17705 W Southern Ave, Goodyear, AZ 85338, USA",33.3919686,-112.4424846
1607296,ec3bcazh,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1607182,ec3wmpm2,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1608174,ec3hjqjd,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1622104,ec3rtp02,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1574754,ec3ss1ze,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1588713,ec3kd8da,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1572059,ec33bjhx,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1610382,ec3wq53j,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1612981,ec39pyq9,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1614707,ec33ckty,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1617228,ec3c4rgb,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1589045,ec3zjndh,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1526062,ec3qfefu,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1526284,ec3g9htt,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1526291,ec319xtu,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1526500,ec3w2wfn,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1526522,ec3c0gyx,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1526591,ec3nw8ad,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528274,ec30ec3q,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1527907,ec3wjpd8,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528430,ec3wdk6n,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528489,ec3pyzjq,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528491,ec3ang4m,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528490,ec36quz3,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528512,ec38b92k,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528809,ec3uunew,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528812,ec3sw2zn,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528815,ec37n8ay,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528839,ec3m8g8z,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528824,ec3cadpd,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528880,ec36n0j6,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1528840,ec3jwb3q,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529079,ec3pa95u,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529080,ec3tf7b6,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529085,ec3gdmrf,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529083,ec36k5t4,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529493,ec3sfmd2,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529495,ec3dkkpp,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529490,ec33uu96,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1529964,ec3w0m4m,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1565026,ec35dkdx,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1531451,ec3tqy3m,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1607528,ec3qswca,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1607297,ec3pm523,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1608705,ec3rqt95,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1619983,ec3j6sp3,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Steel Pipe and Tube,ec36bkfk,85122,Pinal County,"1001 N Jefferson Ave, Casa Grande, AZ 85122, USA",32.8822785,-111.7810291
1626935,ec3bmm9n,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1595495,ec3rztx9,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1620918,ec3mnfr4,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
A45N57F1,ec3rht9y,,Maricopa County,"F7MG+CJ Mesa, AZ, USA",33.4835625,-111.7234375
"Mesa, AZ - SANCTUARY® by Greenfiber® Blow-In or Spray-Applied Insulation",ec3nbrhh,85212,Maricopa County,"7535 E Ray Rd, Mesa, AZ 85212, USA",33.3263307,-111.6718483
